reportyear,geotype,geotypevalue,geoname,region_code,region_name,strata_level_name_code,strata_level_name,numerator,denominator,rate,quotient,ca_rr,dof_population
2008,CO,6085,Santa Clara,1,Bay Area,5,Violent crime total,5452,1748342,3.118383017,0.3118383017,0.618733939,1757558
2008,CO,6087,Santa Cruz,4,Monterey Bay,1,Aggravated assault,886,250002,,0.3543971648,,259815
2008,CO,6087,Santa Cruz,4,Monterey Bay,2,Forcible rape,77,250002,,0.0307997536,,259815
2008,CO,6087,Santa Cruz,4,Monterey Bay,3,Murder and non-negligent manslaughter,8,250002,,0.0031999744,,259815
2008,CO,6087,Santa Cruz,4,Monterey Bay,4,Robbery,276,250002,,0.1103991168,,259815
2008,CO,6087,Santa Cruz,4,Monterey Bay,5,Violent crime total,1247,250002,4.987960096,0.4987960096,0.98968606,259815
2008,CO,6089,Shasta,13,Shasta,1,Aggravated assault,933,180598,,0.5166170168,,176498
2008,CO,6089,Shasta,13,Shasta,2,Forcible rape,133,180598,,0.0736442264,,176498
2008,CO,6089,Shasta,13,Shasta,3,Murder and non-negligent manslaughter,4,180598,,0.002214863952,,176498
2008,CO,6089,Shasta,13,Shasta,4,Robbery,104,180598,,0.05758646275,,176498
2008,CO,6089,Shasta,13,Shasta,5,Violent crime total,1174,180598,6.500625699,0.6500625699,1.289821592,176498
2008,CO,6091,Sierra,6,Northeast Sierra,1,Aggravated assault,5,3283,,0.1522997259,,3289
2008,CO,6091,Sierra,6,Northeast Sierra,2,Forcible rape,,3283,,0,,3289
2008,CO,6091,Sierra,6,Northeast Sierra,3,Murder and non-negligent manslaughter,,3283,,0,,3289
2008,CO,6091,Sierra,6,Northeast Sierra,4,Robbery,1,3283,,0.03045994517,,3289
2008,CO,6091,Sierra,6,Northeast Sierra,5,Violent crime total,8,3283,2.436795614,0.2436795614,0.483496781,3289
2008,CO,6093,Siskiyou,6,Northeast Sierra,1,Aggravated assault,116,44086,,0.2631220796,,44974
2008,CO,6093,Siskiyou,6,Northeast Sierra,2,Forcible rape,18,44086,,0.04082928821,,44974
2008,CO,6093,Siskiyou,6,Northeast Sierra,3,Murder and non-negligent manslaughter,1,44086,,0.002268293789,,44974
2008,CO,6093,Siskiyou,6,Northeast Sierra,4,Robbery,17,44086,,0.03856099442,,44974
2008,CO,6093,Siskiyou,6,Northeast Sierra,5,Violent crime total,152,44086,3.44780656,0.344780656,0.684096509,44974
2008,CO,6095,Solano,1,Bay Area,1,Aggravated assault,1302,408066,,0.3190660334,,412870
2008,CO,6095,Solano,1,Bay Area,2,Forcible rape,123,408066,,0.03014218288,,412870
2008,CO,6095,Solano,1,Bay Area,3,Murder and non-negligent manslaughter,24,408066,,0.005881401538,,412870
2008,CO,6095,Solano,1,Bay Area,4,Robbery,905,408066,,0.2217778497,,412870
2008,CO,6095,Solano,1,Bay Area,5,Violent crime total,2354,408066,5.768674675,0.5768674675,1.144591536,412870
2008,CO,6097,Sonoma,1,Bay Area,1,Aggravated assault,1600,462650,,0.3458337836,,476721
2008,CO,6097,Sonoma,1,Bay Area,2,Forcible rape,145,462650,,0.03134118664,,476721
2008,CO,6097,Sonoma,1,Bay Area,3,Murder and non-negligent manslaughter,12,462650,,0.002593753377,,476721
2008,CO,6097,Sonoma,1,Bay Area,4,Robbery,274,462650,,0.05922403545,,476721
2008,CO,6097,Sonoma,1,Bay Area,5,Violent crime total,2031,462650,4.389927591,0.4389927591,0.871027445,476721
2008,CO,6099,Stanislaus,10,San Joaquin Valley,1,Aggravated assault,1847,516995,,0.35725684,,510308
2008,CO,6099,Stanislaus,10,San Joaquin Valley,2,Forcible rape,141,516995,,0.02727299103,,510308
2008,CO,6099,Stanislaus,10,San Joaquin Valley,3,Murder and non-negligent manslaughter,31,516995,,0.005996189518,,510308
2008,CO,6099,Stanislaus,10,San Joaquin Valley,4,Robbery,810,516995,,0.1566746293,,510308
2008,CO,6099,Stanislaus,10,San Joaquin Valley,5,Violent crime total,2829,516995,5.472006499,0.5472006499,1.085728123,510308
2008,CO,6101,Sutter,8,Sacramento Area,1,Aggravated assault,241,93336,,0.2582069084,,93451
2008,CO,6101,Sutter,8,Sacramento Area,2,Forcible rape,21,93336,,0.02249935716,,93451
2008,CO,6101,Sutter,8,Sacramento Area,3,Murder and non-negligent manslaughter,4,93336,,0.00428559184,,93451
2008,CO,6101,Sutter,8,Sacramento Area,4,Robbery,74,93336,,0.07928344904,,93451
2008,CO,6101,Sutter,8,Sacramento Area,5,Violent crime total,340,93336,3.642753064,0.3642753064,0.722776818,93451
2008,CO,6103,Tehama,7,Northern Sacramento Valley,1,Aggravated assault,346,61463,,0.5629403055,,62643
2008,CO,6103,Tehama,7,Northern Sacramento Valley,2,Forcible rape,17,61463,,0.02765891675,,62643
2008,CO,6103,Tehama,7,Northern Sacramento Valley,3,Murder and non-negligent manslaughter,,61463,,0,,62643
2008,CO,6103,Tehama,7,Northern Sacramento Valley,4,Robbery,29,61463,,0.04718285798,,62643
2008,CO,6103,Tehama,7,Northern Sacramento Valley,5,Violent crime total,393,61463,6.394090754,0.6394090754,1.268683462,62643
2008,CO,6105,Trinity,5,North Coast,1,Aggravated assault,19,14261,,0.1332304887,,13755
2008,CO,6105,Trinity,5,North Coast,2,Forcible rape,1,14261,,0.007012130987,,13755
2008,CO,6105,Trinity,5,North Coast,3,Murder and non-negligent manslaughter,,14261,,0,,13755
2008,CO,6105,Trinity,5,North Coast,4,Robbery,2,14261,,0.01402426197,,13755
2008,CO,6105,Trinity,5,North Coast,5,Violent crime total,22,14261,1.542668817,0.1542668817,0.30608862,13755
2008,CO,6107,Tulare,10,San Joaquin Valley,1,Aggravated assault,1641,426568,,0.3846983365,,431232
2008,CO,6107,Tulare,10,San Joaquin Valley,2,Forcible rape,104,426568,,0.02438063802,,431232
2008,CO,6107,Tulare,10,San Joaquin Valley,3,Murder and non-negligent manslaughter,43,426568,,0.01008045611,,431232
2008,CO,6107,Tulare,10,San Joaquin Valley,4,Robbery,469,426568,,0.1099473003,,431232
2008,CO,6107,Tulare,10,San Joaquin Valley,5,Violent crime total,2257,426568,5.291067309,0.5291067309,1.049827075,431232
2008,CO,6109,Tuolumne,3,Central/Southeast Sierra,1,Aggravated assault,95,55678,,0.1706239448,,55880
2008,CO,6109,Tuolumne,3,Central/Southeast Sierra,2,Forcible rape,23,55678,,0.04130895506,,55880
2008,CO,6109,Tuolumne,3,Central/Southeast Sierra,3,Murder and non-negligent manslaughter,1,55678,,0.001796041524,,55880
2008,CO,6109,Tuolumne,3,Central/Southeast Sierra,4,Robbery,15,55678,,0.02694062287,,55880
2008,CO,6109,Tuolumne,3,Central/Southeast Sierra,5,Violent crime total,134,55678,2.406695643,0.2406695643,0.477524495,55880
2008,CO,6111,Ventura,14,Southern California,1,Aggravated assault,1115,799817,,0.1394068893,,812127
2008,CO,6111,Ventura,14,Southern California,2,Forcible rape,124,799817,,0.01550354644,,812127
2008,CO,6111,Ventura,14,Southern California,3,Murder and non-negligent manslaughter,31,799817,,0.003875886609,,812127
2008,CO,6111,Ventura,14,Southern California,4,Robbery,867,799817,,0.1083997965,,812127
2008,CO,6111,Ventura,14,Southern California,5,Violent crime total,2137,799817,2.671861188,0.2671861188,0.530137315,812127
2008,CO,6113,Yolo,8,Sacramento Area,1,Aggravated assault,299,198386,,0.1507162804,,197431
2008,CO,6113,Yolo,8,Sacramento Area,2,Forcible rape,66,198386,,0.03326847661,,197431
2008,CO,6113,Yolo,8,Sacramento Area,3,Murder and non-negligent manslaughter,4,198386,,0.002016271309,,197431
2008,CO,6113,Yolo,8,Sacramento Area,4,Robbery,180,198386,,0.09073220893,,197431
2008,CO,6113,Yolo,8,Sacramento Area,5,Violent crime total,549,198386,2.767332372,0.2767332372,0.549080229,197431
2008,CO,6115,Yuba,8,Sacramento Area,1,Aggravated assault,261,73367,,0.3557457713,,71215
2008,CO,6115,Yuba,8,Sacramento Area,2,Forcible rape,32,73367,,0.04361633977,,71215
2008,CO,6115,Yuba,8,Sacramento Area,3,Murder and non-negligent manslaughter,6,73367,,0.008178063707,,71215
2008,CO,6115,Yuba,8,Sacramento Area,4,Robbery,56,73367,,0.0763285946,,71215
2008,CO,6115,Yuba,8,Sacramento Area,5,Violent crime total,355,73367,4.838687693,0.4838687693,0.960068177,71215
2009,CO,6001,Alameda,1,Bay Area,1,Aggravated assault,5283,1471974,,0.3589057959,,1503520
2009,CO,6001,Alameda,1,Bay Area,2,Forcible rape,553,1471974,,0.03756859836,,1503520
2009,CO,6001,Alameda,1,Bay Area,3,Murder and non-negligent manslaughter,138,1471974,,0.009375165594,,1503520
2009,CO,6001,Alameda,1,Bay Area,4,Robbery,5215,1471974,,0.3542861491,,1503520
2009,CO,6001,Alameda,1,Bay Area,5,Violent crime total,11189,1471974,7.601357089,0.7601357089,1.608799138,1503520
2009,CO,6003,Alpine,3,Central/Southeast Sierra,1,Aggravated assault,11,1043,,1.054650048,,1186
2009,CO,6003,Alpine,3,Central/Southeast Sierra,2,Forcible rape,1,1043,,0.09587727709,,1186
2009,CO,6003,Alpine,3,Central/Southeast Sierra,3,Murder and non-negligent manslaughter,,1043,,0,,1186
2009,CO,6003,Alpine,3,Central/Southeast Sierra,4,Robbery,1,1043,,0.09587727709,,1186
2009,CO,6003,Alpine,3,Central/Southeast Sierra,5,Violent crime total,13,1043,12.46404602,1.246404602,2.63796928,1186
2009,CO,6005,Amador,3,Central/Southeast Sierra,1,Aggravated assault,86,38462,,0.2235973168,,37948
2009,CO,6005,Amador,3,Central/Southeast Sierra,2,Forcible rape,10,38462,,0.025999688,,37948
2009,CO,6005,Amador,3,Central/Southeast Sierra,3,Murder and non-negligent manslaughter,1,38462,,0.0025999688,,37948
2009,CO,6005,Amador,3,Central/Southeast Sierra,4,Robbery,10,38462,,0.025999688,,37948
2009,CO,6005,Amador,3,Central/Southeast Sierra,5,Violent crime total,107,38462,2.781966616,0.2781966616,0.588792954,37948
2009,CO,6007,Butte,2,Butte,1,Aggravated assault,648,221473,,0.2925864552,,219427
2009,CO,6007,Butte,2,Butte,2,Forcible rape,87,221473,,0.03928244075,,219427
2009,CO,6007,Butte,2,Butte,3,Murder and non-negligent manslaughter,10,221473,,0.004515223075,,219427
2009,CO,6007,Butte,2,Butte,4,Robbery,187,221473,,0.08443467149,,219427
2009,CO,6007,Butte,2,Butte,5,Violent crime total,932,221473,4.208187906,0.4208187906,0.890647419,219427
2009,CO,6009,Calaveras,3,Central/Southeast Sierra,1,Aggravated assault,53,47418,,0.111771901,,45617
2009,CO,6009,Calaveras,3,Central/Southeast Sierra,2,Forcible rape,16,47418,,0.03374246067,,45617
2009,CO,6009,Calaveras,3,Central/Southeast Sierra,3,Murder and non-negligent manslaughter,1,47418,,0.002108903792,,45617
2009,CO,6009,Calaveras,3,Central/Southeast Sierra,4,Robbery,14,47418,,0.02952465309,,45617
2009,CO,6009,Calaveras,3,Central/Southeast Sierra,5,Violent crime total,84,47418,1.771479185,0.1771479185,0.374927023,45617
2009,CO,6011,Colusa,7,Northern Sacramento Valley,1,Aggravated assault,37,21413,,0.172792229,,21301
2009,CO,6011,Colusa,7,Northern Sacramento Valley,2,Forcible rape,13,21413,,0.06071078317,,21301
2009,CO,6011,Colusa,7,Northern Sacramento Valley,3,Murder and non-negligent manslaughter,1,21413,,0.004670060244,,21301
2009,CO,6011,Colusa,7,Northern Sacramento Valley,4,Robbery,8,21413,,0.03736048195,,21301
2009,CO,6011,Colusa,7,Northern Sacramento Valley,5,Violent crime total,59,21413,2.755335544,0.2755335544,0.583156586,21301
2009,CO,6013,Contra Costa,1,Bay Area,1,Aggravated assault,2235,1034973,,0.2159476624,,1043169
2009,CO,6013,Contra Costa,1,Bay Area,2,Forcible rape,200,1034973,,0.01932417561,,1043169
2009,CO,6013,Contra Costa,1,Bay Area,3,Murder and non-negligent manslaughter,89,1034973,,0.008599258145,,1043169
2009,CO,6013,Contra Costa,1,Bay Area,4,Robbery,1733,1034973,,0.1674439816,,1043169
2009,CO,6013,Contra Costa,1,Bay Area,5,Violent crime total,4257,1034973,4.113150778,0.4113150778,0.870533162,1043169
2009,CO,6015,Del Norte,5,North Coast,1,Aggravated assault,74,29185,,0.2535549083,,28573
2009,CO,6015,Del Norte,5,North Coast,2,Forcible rape,22,29185,,0.07538118897,,28573
2009,CO,6015,Del Norte,5,North Coast,3,Murder and non-negligent manslaughter,1,29185,,0.00342641768,,28573
2009,CO,6015,Del Norte,5,North Coast,4,Robbery,11,29185,,0.03769059448,,28573
2009,CO,6015,Del Norte,5,North Coast,5,Violent crime total,108,29185,3.700531095,0.3700531095,0.783203731,28573
2009,CO,6017,El Dorado,8,Sacramento Area,1,Aggravated assault,396,177704,,0.2228424796,,179916
2009,CO,6017,El Dorado,8,Sacramento Area,2,Forcible rape,50,177704,,0.02813667672,,179916
2009,CO,6017,El Dorado,8,Sacramento Area,3,Murder and non-negligent manslaughter,3,177704,,0.001688200603,,179916
2009,CO,6017,El Dorado,8,Sacramento Area,4,Robbery,71,177704,,0.03995408094,,179916
2009,CO,6017,El Dorado,8,Sacramento Area,5,Violent crime total,520,177704,2.926214379,0.2926214379,0.61932246,179916
2009,CO,6019,Fresno,10,San Joaquin Valley,1,Aggravated assault,2994,918710,,0.3258917395,,924159
2009,CO,6019,Fresno,10,San Joaquin Valley,2,Forcible rape,178,918710,,0.0193749932,,924159
2009,CO,6019,Fresno,10,San Joaquin Valley,3,Murder and non-negligent manslaughter,69,918710,,0.007510531071,,924159
2009,CO,6019,Fresno,10,San Joaquin Valley,4,Robbery,1453,918710,,0.1581565456,,924159
2009,CO,6019,Fresno,10,San Joaquin Valley,5,Violent crime total,4694,918710,5.109338094,0.5109338094,1.081372526,924159
2009,CO,6021,Glenn,7,Northern Sacramento Valley,1,Aggravated assault,42,28344,,0.1481795089,,28104
2009,CO,6021,Glenn,7,Northern Sacramento Valley,2,Forcible rape,2,28344,,0.00705616709,,28104
2009,CO,6021,Glenn,7,Northern Sacramento Valley,3,Murder and non-negligent manslaughter,,28344,,0,,28104
2009,CO,6021,Glenn,7,Northern Sacramento Valley,4,Robbery,10,28344,,0.03528083545,,28104
2009,CO,6021,Glenn,7,Northern Sacramento Valley,5,Violent crime total,54,28344,1.905165114,0.1905165114,0.403221156,28104
2009,CO,6023,Humboldt,5,North Coast,1,Aggravated assault,383,128844,,0.2972587004,,133919
2009,CO,6023,Humboldt,5,North Coast,2,Forcible rape,33,128844,,0.02561236845,,133919
2009,CO,6023,Humboldt,5,North Coast,3,Murder and non-negligent manslaughter,8,128844,,0.006209059017,,133919
2009,CO,6023,Humboldt,5,North Coast,4,Robbery,117,128844,,0.09080748813,,133919
2009,CO,6023,Humboldt,5,North Coast,5,Violent crime total,541,128844,4.19887616,0.419887616,0.888676623,133919
2009,CO,6025,Imperial,14,Southern California,1,Aggravated assault,470,165988,,0.283152999,,172957
2009,CO,6025,Imperial,14,Southern California,2,Forcible rape,18,165988,,0.01084415741,,172957
2009,CO,6025,Imperial,14,Southern California,3,Murder and non-negligent manslaughter,3,165988,,0.001807359568,,172957
2009,CO,6025,Imperial,14,Southern California,4,Robbery,99,165988,,0.05964286575,,172957
2009,CO,6025,Imperial,14,Southern California,5,Violent crime total,590,165988,3.554473817,0.3554473817,0.752291248,172957
2009,CO,6027,Inyo,3,Central/Southeast Sierra,1,Aggravated assault,60,16993,,0.3530865651,,18471
2009,CO,6027,Inyo,3,Central/Southeast Sierra,2,Forcible rape,11,16993,,0.06473253693,,18471
2009,CO,6027,Inyo,3,Central/Southeast Sierra,3,Murder and non-negligent manslaughter,2,16993,,0.01176955217,,18471
2009,CO,6027,Inyo,3,Central/Southeast Sierra,4,Robbery,7,16993,,0.04119343259,,18471
2009,CO,6027,Inyo,3,Central/Southeast Sierra,5,Violent crime total,80,16993,4.707820867,0.4707820867,0.996392889,18471
2009,CO,6029,Kern,10,San Joaquin Valley,1,Aggravated assault,3281,814516,,0.4028159054,,831289
2009,CO,6029,Kern,10,San Joaquin Valley,2,Forcible rape,205,814516,,0.02516832082,,831289
2009,CO,6029,Kern,10,San Joaquin Valley,3,Murder and non-negligent manslaughter,75,814516,,0.009207922251,,831289
2009,CO,6029,Kern,10,San Joaquin Valley,4,Robbery,1331,814516,,0.1634099269,,831289
2009,CO,6029,Kern,10,San Joaquin Valley,5,Violent crime total,4892,814516,6.006020753,0.6006020753,1.271152098,831289
2009,CO,6031,Kings,10,San Joaquin Valley,1,Aggravated assault,449,151368,,0.2966280852,,152267
2009,CO,6031,Kings,10,San Joaquin Valley,2,Forcible rape,32,151368,,0.02114053168,,152267
2009,CO,6031,Kings,10,San Joaquin Valley,3,Murder and non-negligent manslaughter,4,151368,,0.002642566461,,152267
2009,CO,6031,Kings,10,San Joaquin Valley,4,Robbery,77,151368,,0.05086940437,,152267
2009,CO,6031,Kings,10,San Joaquin Valley,5,Violent crime total,562,151368,3.712805877,0.3712805877,0.785801643,152267
2009,CO,6033,Lake,5,North Coast,1,Aggravated assault,188,65384,,0.2875321179,,64482
2009,CO,6033,Lake,5,North Coast,2,Forcible rape,42,65384,,0.06423589869,,64482
2009,CO,6033,Lake,5,North Coast,3,Murder and non-negligent manslaughter,4,65384,,0.006117704637,,64482
2009,CO,6033,Lake,5,North Coast,4,Robbery,43,65384,,0.06576532485,,64482
2009,CO,6033,Lake,5,North Coast,5,Violent crime total,277,65384,4.236510461,0.4236510461,0.896641783,64482
2009,CO,6035,Lassen,6,Northeast Sierra,1,Aggravated assault,80,34549,,0.2315551825,,34871
2009,CO,6035,Lassen,6,Northeast Sierra,2,Forcible rape,6,34549,,0.01736663869,,34871
2009,CO,6035,Lassen,6,Northeast Sierra,3,Murder and non-negligent manslaughter,1,34549,,0.002894439781,,34871
2009,CO,6035,Lassen,6,Northeast Sierra,4,Robbery,9,34549,,0.02604995803,,34871
2009,CO,6035,Lassen,6,Northeast Sierra,5,Violent crime total,96,34549,2.77866219,0.277866219,0.588093584,34871
2009,CO,6037,Los Angeles,14,Southern California,1,Aggravated assault,27406,9863786,,0.2778446329,,9811609
2009,CO,6037,Los Angeles,14,Southern California,2,Forcible rape,2114,9863786,,0.02143193293,,9811609
2009,CO,6037,Los Angeles,14,Southern California,3,Murder and non-negligent manslaughter,699,9863786,,0.007086528438,,9811609
2009,CO,6037,Los Angeles,14,Southern California,4,Robbery,24528,9863786,,0.2486671953,,9811609
2009,CO,6037,Los Angeles,14,Southern California,5,Violent crime total,54747,9863786,5.550302896,0.5550302896,1.174701097,9811609
2009,CO,6039,Madera,10,San Joaquin Valley,1,Aggravated assault,484,150856,,0.3208357639,,150191
2009,CO,6039,Madera,10,San Joaquin Valley,2,Forcible rape,36,150856,,0.02386381715,,150191
2009,CO,6039,Madera,10,San Joaquin Valley,3,Murder and non-negligent manslaughter,3,150856,,0.001988651429,,150191
2009,CO,6039,Madera,10,San Joaquin Valley,4,Robbery,162,150856,,0.1073871772,,150191
2009,CO,6039,Madera,10,San Joaquin Valley,5,Violent crime total,685,150856,4.540754097,0.4540754097,0.961033825,150191
2009,CO,6041,Marin,1,Bay Area,1,Aggravated assault,305,227148,,0.1342736894,,251520
2009,CO,6041,Marin,1,Bay Area,2,Forcible rape,36,227148,,0.01584869777,,251520
2009,CO,6041,Marin,1,Bay Area,3,Murder and non-negligent manslaughter,4,227148,,0.001760966418,,251520
2009,CO,6041,Marin,1,Bay Area,4,Robbery,138,227148,,0.06075334143,,251520
2009,CO,6041,Marin,1,Bay Area,5,Violent crime total,483,227148,2.12636695,0.212636695,0.450037707,251520
2009,CO,6043,Mariposa,3,Central/Southeast Sierra,1,Aggravated assault,44,18008,,0.2443358507,,18306
2009,CO,6043,Mariposa,3,Central/Southeast Sierra,2,Forcible rape,3,18008,,0.01665926255,,18306
2009,CO,6043,Mariposa,3,Central/Southeast Sierra,3,Murder and non-negligent manslaughter,,18008,,0,,18306
2009,CO,6043,Mariposa,3,Central/Southeast Sierra,4,Robbery,1,18008,,0.005553087517,,18306
2009,CO,6043,Mariposa,3,Central/Southeast Sierra,5,Violent crime total,48,18008,2.665482008,0.2665482008,0.564139417,18306
2009,CO,6045,Mendocino,5,North Coast,1,Aggravated assault,438,85905,,0.5098655492,,87742
2009,CO,6045,Mendocino,5,North Coast,2,Forcible rape,31,85905,,0.03608637448,,87742
2009,CO,6045,Mendocino,5,North Coast,3,Murder and non-negligent manslaughter,5,85905,,0.005820382981,,87742
2009,CO,6045,Mendocino,5,North Coast,4,Robbery,46,85905,,0.05354752343,,87742
2009,CO,6045,Mendocino,5,North Coast,5,Violent crime total,520,85905,6.0531983,0.60531983,1.281137051,87742
2009,CO,6047,Merced,10,San Joaquin Valley,1,Aggravated assault,1278,249432,,0.5123640912,,254213
2009,CO,6047,Merced,10,San Joaquin Valley,2,Forcible rape,78,249432,,0.03127104782,,254213
2009,CO,6047,Merced,10,San Joaquin Valley,3,Murder and non-negligent manslaughter,26,249432,,0.01042368261,,254213
2009,CO,6047,Merced,10,San Joaquin Valley,4,Robbery,276,249432,,0.1106514,,254213
